customer_id,source_customer_id,customer_first_name,customer_last_name,customer_full_name,customer_email,customer_segment,customer_city,customer_state,customer_country,customer_street,customer_zipcode,latitude,longitude,primary_market,primary_region,total_orders,total_order_items,total_sales,total_profit,late_delivery_count,late_delivery_rate,avg_days_scheduled,avg_days_actual,avg_shipping_delay,top_category,top_product,first_order_date,last_order_date,support_ticket_count,open_support_ticket_count,critical_support_ticket_count,avg_ticket_satisfaction,review_count,last_review_decision,lifecycle_stage,churn_risk_reason,next_best_action,last_meaningful_touch_date,data_quality_flags,risk_score,risk_band,health_score,globe_x,globe_y,globe_z
C000058,11065,Aaron,Smith,Aaron Smith,XXXXXXXXX,Consumer,New York,NY,EE. UU.,5493 Burning Horse Heath,10031,40.82476044,-73.94992065,USCA,South America,10,41,7450.05,692.99,15,0.3659,2.37,2.39,0.02,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-27,2017-03-28,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-03-28,none,26,Low,74,0.045996,0.942971,-0.32968
C000059,9962,Diana,Smith,Diana Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1475 Red Creek Stead,725,18.20230675,-66.37059021,LATAM,Central America,9,32,7419.23,994.67,25,0.7812,3.0,4.06,1.06,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-04-03,2017-09-22,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-22,none,60,High,40,0.190379,0.941971,0.276489
C000060,5053,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,870 Amber Quail Circuit,725,18.22367477,-66.37052155,Europe,Western Europe,10,33,7411.32,1813.34,21,0.6364,3.45,4.36,0.91,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-28,2017-09-13,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-13,none,49,Medium,51,-0.329869,0.94097,-0.075902
C000061,773,Dylan,Horton,Dylan Horton,XXXXXXXXX,Consumer,Saint Paul,MN,EE. UU.,9816 Quaking Hickory Pines,55112,36.15301132,-119.3364792,Pacific Asia,Oceania,9,34,7394.19,489.72,16,0.4706,3.24,3.38,0.15,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-02-15,2017-03-11,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-03-11,none,34,Low,66,0.296915,0.93997,-0.16822
C000062,11431,Willie,Sanders,Willie Sanders,XXXXXXXXX,Consumer,Sacramento,CA,EE. UU.,5098 Lazy Pathway,95823,38.48671341,-121.459343,Europe,Northern Europe,10,35,7384.19,1169.41,16,0.4571,2.46,3.37,0.91,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-03,2017-09-01,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-01,none,37,Medium,63,-0.106151,0.938969,0.327213
C000063,7631,Alexander,Nguyen,Alexander Nguyen,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,7571 Clear Apple Corner,725,18.241045,-66.37056732,Europe,Central America,11,34,7369.2,-234.52,13,0.3824,2.59,2.74,0.15,Cleats,Perfect Fitness Perfect Rip Deck,2015-04-25,2017-09-29,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-09-29,none,27,Low,73,-0.143885,0.937969,-0.315454
C000064,898,Cheryl,Smith,Cheryl Smith,XXXXXXXXX,Consumer,Tampa,FL,EE. UU.,252 Golden Goose Loop,33624,28.08182716,-82.46191406,Europe,Western Europe,12,35,7369.16,273.57,8,0.2286,3.74,3.6,-0.14,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-04,2017-09-09,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-09-09,none,16,Low,84,0.321663,0.936968,0.136466
C000065,11888,Frank,Barrett,Frank Barrett,XXXXXXXXX,Corporate,Fullerton,CA,EE. UU.,5104 Jagged Park,92833,33.87979126,-117.9998474,Europe,Southern Europe,12,31,7344.14,28.36,22,0.7097,2.68,3.74,1.06,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-26,2017-07-04,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-04,none,55,High,45,-0.331884,0.935968,0.117546
C000066,450,Kathryn,Carter,Kathryn Carter,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,7130 Cotton Avenue,725,18.22759438,-66.04356384,Europe,South America,11,37,7331.09,790.6,27,0.7297,2.35,3.05,0.7,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-20,2017-09-16,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-16,none,55,High,45,0.166563,0.934967,-0.313197
C000067,9821,Deborah,Smith,Deborah Smith,XXXXXXXXX,Consumer,New Bedford,MA,EE. UU.,4968 Honey Pine Island,2740,41.6280365,-70.92701721,Europe,South of  USA ,10,39,7328.2,166.4,25,0.641,3.41,3.85,0.44,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-02-07,2017-09-16,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-16,none,47,Medium,53,0.089401,0.933967,0.345996
C000068,5648,Joshua,Smith,Joshua Smith,XXXXXXXXX,Corporate,Memphis,TN,EE. UU.,864 Iron Spring Stead,38111,35.11978149,-89.94573975,LATAM,Central America,11,41,7323.22,1315.89,31,0.7561,3.0,3.73,0.73,Water Sports,Pelican Sunstream 100 Kayak,2015-01-01,2017-02-15,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-15,none,57,High,43,-0.301821,0.932966,-0.196156
C000069,1577,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,5274 Hidden Mall ,725,18.29444695,-66.37054443,Europe,Northern Europe,10,34,7309.33,1620.48,19,0.5588,2.65,3.74,1.09,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-06-21,2017-06-15,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-06-15,none,45,Medium,55,0.357603,0.931966,-0.059663
C000070,10744,Samantha,Smith,Samantha Smith,XXXXXXXXX,Consumer,Palatine,IL,EE. UU.,5129 Indian Maze,60067,42.111866,-88.04871368,USCA,Central America,7,26,7284.4,1380.68,17,0.6538,3.0,3.92,0.92,Cleats,Perfect Fitness Perfect Rip Deck,2015-04-01,2017-10-02,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-10-02,none,50,Medium,50,-0.224962,0.930965,0.287568
C000071,5454,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Ogden,UT,EE. UU.,7005 Silver Hills Line,84404,41.27436829,-111.9628677,Pacific Asia,South America,10,30,7279.27,655.49,14,0.4667,2.9,2.5,-0.4,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-07,2017-05-23,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-23,none,33,Low,67,-0.028567,0.929965,-0.366537
C000072,6305,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Mount Pleasant,MI,EE. UU.,1595 Tawny Panda Via,48858,43.60342026,-84.79521942,LATAM,Central America,11,35,7273.23,1433.49,16,0.4571,3.49,3.69,0.2,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-04-24,2017-08-21,1,0,0,3.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-21,none,33,Low,67,0.270498,0.928964,0.252697
C000073,2444,Kenneth,Smith,Kenneth Smith,XXXXXXXXX,Consumer,Moline,IL,EE. UU.,9772 Indian Island Moor,61265,41.49992752,-90.51541138,Europe,Western Europe,9,37,7267.19,568.46,11,0.2973,3.51,3.22,-0.3,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-16,2017-08-12,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-12,none,21,Low,79,-0.372652,0.927964,-0.003636
C000074,11048,Randy,Ball,Randy Ball,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,2743 Hidden Blossom Square,725,18.24233246,-66.37054443,Europe,Western Europe,10,40,7239.14,791.08,25,0.625,2.45,2.92,0.47,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-05-18,2017-09-18,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-18,none,46,Medium,54,0.279084,0.926963,-0.2507
C000075,11768,Virginia,Smith,Virginia Smith,XXXXXXXXX,Consumer,Miami,FL,EE. UU.,14 Broad Pine Pointe,33176,25.76825142,-80.19455719,USCA,US Center ,8,33,7237.06,1358.44,17,0.5152,3.0,2.79,-0.21,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-08-31,2017-07-30,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-30,none,36,Medium,64,-0.036682,0.925963,0.375828
C000076,2970,Kenneth,Smith,Kenneth Smith,XXXXXXXXX,Consumer,Brownsville,TX,EE. UU.,2039 Dewy Rabbit Crescent,78520,25.90582848,-97.48308563,LATAM,Central America,12,42,7231.15,1050.44,19,0.4524,2.5,2.76,0.26,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-21,2017-04-24,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-24,none,33,Low,67,-0.228289,0.924962,-0.303856
C000077,2041,Paul,Garcia,Paul Garcia,XXXXXXXXX,Consumer,Saint Paul,MN,EE. UU.,1070 Dusty Beacon Maze,55124,44.72552109,-93.20613098,Europe,Western Europe,8,28,7220.26,1032.84,17,0.6071,3.32,4.04,0.71,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-28,2017-07-06,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-06,none,46,Medium,54,0.37597,0.923962,0.070293
C000078,468,Mary,Stone,Mary Stone,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4791 Harvest Quail Limits,725,18.22757721,-66.04562378,LATAM,Caribbean,8,32,7211.27,577.17,20,0.625,1.78,2.5,0.72,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-01,2017-02-25,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-02-25,none,47,Medium,53,-0.326755,0.922961,0.203404
C000079,5293,Michelle,Callahan,Michelle Callahan,XXXXXXXXX,Consumer,Sacramento,CA,EE. UU.,1321 Cotton Horse Concession,95823,38.48671341,-121.459343,LATAM,South America,11,35,7209.1,883.85,19,0.5429,2.89,3.14,0.26,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-03,2017-06-12,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-12,none,39,Medium,61,0.104184,0.921961,-0.373006
C000080,7445,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Santa Cruz,CA,EE. UU.,7342 Hidden Walk,95060,36.97051239,-122.0238266,LATAM,Central America,7,31,7199.31,446.63,19,0.6129,2.97,3.68,0.71,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-20,2017-09-27,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-27,none,46,Medium,54,0.176213,0.92096,0.347535
C000081,10291,Ann,Smith,Ann Smith,XXXXXXXXX,Corporate,Aurora,CO,EE. UU.,9234 Lost Bay,80013,39.49591446,-98.98998261,Pacific Asia,South Asia,10,31,7195.46,1430.06,11,0.3548,2.87,2.9,0.03,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-22,2017-09-12,1,0,1,2.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-12,none,25,Low,75,-0.366896,0.91996,-0.138062
C000082,10263,Katherine,Bailey,Katherine Bailey,XXXXXXXXX,Consumer,Germantown,MD,EE. UU.,3481 Wishing Port,20874,39.19226837,-77.24241638,Europe,Western Europe,11,34,7189.34,678.99,12,0.3529,3.18,3.03,-0.15,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-06,2017-09-01,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-09-01,none,25,Low,75,0.365968,0.918959,-0.146904
C000083,9358,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,3867 Bright Zephyr Ledge,725,18.2981739,-66.37056732,LATAM,Central America,8,33,7183.28,1179.34,20,0.6061,3.3,3.97,0.67,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-15,2017-09-24,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-24,none,46,Medium,54,-0.171627,0.917959,0.357625
C000084,6615,Mary,Meadows,Mary Meadows,XXXXXXXXX,Consumer,Olathe,KS,EE. UU.,4226 High Row,66062,38.89456177,-94.77796173,Europe,Western Europe,11,35,7179.19,30.7,16,0.4571,3.11,3.57,0.46,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-14,2017-09-05,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-05,none,34,Low,66,-0.115689,0.916958,-0.381842
C000085,6341,Daniel,Smith,Daniel Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,4647 Misty Branch Gardens,725,18.25748444,-66.37063599,Europe,Western Europe,10,36,7169.25,192.28,12,0.3333,2.17,2.75,0.58,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-29,2017-07-23,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-07-23,none,26,Low,74,0.345207,0.915958,0.20458
C000086,3938,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Albuquerque,NM,EE. UU.,2556 Umber Autoroute,87105,35.06517029,-106.6699524,LATAM,Western Europe,10,33,7163.23,946.57,25,0.7576,2.42,3.36,0.94,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-31,2017-09-04,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-04,none,58,High,42,-0.394964,0.914957,0.082801
C000087,3957,Thomas,Smith,Thomas Smith,XXXXXXXXX,Corporate,Cumberland,MD,EE. UU.,1110 Merry Trace,21502,39.63815308,-78.82398987,Europe,Western Europe,10,32,7149.21,1019.51,27,0.8438,3.31,4.59,1.28,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-16,2017-09-21,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-21,none,65,High,35,0.236622,0.913957,-0.329686
C000088,3420,Kenneth,Price,Kenneth Price,XXXXXXXXX,Consumer,Catonsville,MD,EE. UU.,7740 Emerald Shadow Swale,21228,39.27961731,-76.71038055,Europe,Western Europe,10,31,7129.32,1481.95,15,0.4839,2.06,2.94,0.87,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-21,2017-08-12,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-12,none,38,Medium,62,0.048489,0.912956,0.405166
C000089,4116,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Elgin,IL,EE. UU.,2407 Gentle Woods,60123,42.03330612,-88.29245758,LATAM,Central America,13,36,7114.26,651.17,22,0.6111,2.97,3.22,0.25,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-25,2017-06-09,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-09,none,44,Medium,56,-0.311132,0.911956,-0.267457
C000090,9580,Mary,Robbins,Mary Robbins,XXXXXXXXX,Consumer,Las Vegas,NV,EE. UU.,9216 Tawny Berry Point,89123,36.02261353,-115.172287,LATAM,Central America,9,30,7109.17,680.51,14,0.4667,2.67,2.63,-0.03,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-02-19,2017-03-22,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-22,none,33,Low,67,0.412299,0.910955,-0.013022
C000091,5803,Rebecca,Stewart,Rebecca Stewart,XXXXXXXXX,Corporate,Jamaica,NY,EE. UU.,3225 Dusty Autumn Meadow,11434,40.70177841,-73.80841827,Europe,Northern Europe,9,32,7099.13,-380.91,12,0.375,3.44,4.12,0.69,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-20,2017-08-31,1,0,0,3.0,0,,Active,normal activity,Relationship check-in,2017-08-31,none,30,Low,70,-0.296797,0.909955,0.289644
C000092,7962,Justin,Smith,Justin Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,8609 Golden Pathway,725,18.28056526,-66.3706131,LATAM,Central America,11,34,7097.1,1450.52,18,0.5294,2.09,2.5,0.41,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-14,2017-09-24,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-24,none,39,Medium,61,0.023319,0.908954,-0.416243
C000093,1540,Mary,Mckee,Mary Mckee,XXXXXXXXX,Consumer,Pittsfield,MA,EE. UU.,1942 Middle Bluff Crescent,1201,42.45111084,-73.25260162,USCA,East of USA,10,30,7094.43,1111.41,21,0.7,3.1,3.7,0.6,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-27,2017-08-25,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-25,none,52,Medium,48,0.26535,0.907954,0.324359
C000094,687,Ronald,Harrison,Ronald Harrison,XXXXXXXXX,Consumer,Garden Grove,CA,EE. UU.,8172 Quaking Bluff Diversion,92840,33.8030777,-117.9584045,LATAM,Caribbean,9,33,7093.08,-26.3,21,0.6364,1.97,2.52,0.55,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-07,2017-08-30,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-30,none,47,Medium,53,-0.416901,0.906953,-0.06024
C000095,5582,Gloria,Larson,Gloria Larson,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,252 Honey Embers Canyon,60616,41.88341522,-88.19973755,Europe,Northern Europe,12,31,7081.34,-46.74,12,0.3871,2.58,2.94,0.35,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-30,2017-08-01,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-08-01,none,29,Low,71,0.349876,0.905953,-0.238403
C000096,1780,Larry,Sharp,Larry Sharp,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,5953 Lost Plaza,725,18.20961571,-66.37059021,Europe,South Asia,8,30,7071.28,-308.21,0,0.0,4.0,3.17,-0.83,Water Sports,Pelican Sunstream 100 Kayak,2015-01-04,2017-06-27,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-06-27,none,0,Low,100,-0.097438,0.904952,0.414206
C000097,11645,Mary,Ward,Mary Ward,XXXXXXXXX,Consumer,Summerville,SC,EE. UU.,7392 Fallen Barn Inlet,29483,33.01840973,-80.14975739,Europe,Southern Europe,13,36,7062.3,1362.91,27,0.75,2.31,2.72,0.42,Water Sports,Pelican Sunstream 100 Kayak,2015-01-20,2017-09-08,1,0,1,1.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-08,none,55,High,45,-0.208981,0.903952,-0.373092
C000098,7670,Anna,Smith,Anna Smith,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,7005 Heather Lagoon Diversion,77055,29.89141655,-95.286232,Pacific Asia,Central America,12,39,7049.32,140.43,24,0.6154,2.92,3.26,0.33,Water Sports,Pelican Sunstream 100 Kayak,2015-03-06,2017-04-11,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-11,none,45,Medium,55,0.408119,0.902951,0.134602
C000099,2851,Mary,Huffman,Mary Huffman,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,1795 Thunder Ramp,725,18.2979908,-66.37057495,LATAM,Central America,11,32,7037.36,988.13,28,0.875,2.62,4.16,1.53,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-08,2017-09-13,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-13,none,69,High,31,-0.393768,0.901951,0.177289
C000100,11378,Mary,Foster,Mary Foster,XXXXXXXXX,Consumer,Anaheim,CA,EE. UU.,472 Tawny Townline,92804,33.83135605,-117.9124069,Pacific Asia,South of  USA ,10,38,7034.16,1150.97,23,0.6053,2.97,4.08,1.11,Cleats,Perfect Fitness Perfect Rip Deck,2015-08-19,2017-07-16,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-16,none,48,Medium,52,0.171418,0.90095,-0.398628
C000101,12226,Nicholas,Smith,Nicholas Smith,XXXXXXXXX,Consumer,Staten Island,NY,EE. UU.,3612 Silver Autumn Extension,10314,40.58441544,-74.15991974,USCA,Central America,12,35,7032.28,1717.29,22,0.6286,2.89,3.66,0.77,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-13,2017-05-05,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-05,none,48,Medium,52,0.143553,0.89995,0.411683
C000102,11344,Mary,Sparks,Mary Sparks,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1534 Cinder View Thicket,725,18.2042408,-66.37049866,Pacific Asia,Oceania,9,33,7027.06,-356.33,25,0.7576,2.97,4.76,1.79,Cleats,Perfect Fitness Perfect Rip Deck,2015-11-16,2017-05-09,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-05-09,none,62,High,38,-0.385753,0.898949,-0.207569
C000103,9337,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,5687 Lazy Parade,60643,41.6971283,-87.67146301,Pacific Asia,West Asia,11,35,7025.28,85.72,21,0.6,2.97,3.23,0.26,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-28,2017-08-09,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-09,none,43,Medium,57,0.426637,0.897949,-0.10802
C000104,11654,Michelle,Acosta,Michelle Acosta,XXXXXXXXX,Consumer,Santa Cruz,CA,EE. UU.,6281 Round Farm,95060,36.97051239,-122.0238266,Europe,Western Europe,9,32,7021.2,1036.43,16,0.5,3.56,4.12,0.56,Cleats,Perfect Fitness Perfect Rip Deck,2015-05-23,2017-04-06,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-04-06,none,38,Medium,62,-0.24274,0.896948,0.369541
C000105,6285,Mary,Garcia,Mary Garcia,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,8679 Rocky Glen,11201,40.69200897,-73.9917984,LATAM,Central America,13,37,7017.97,515.5,20,0.5405,2.27,2.24,-0.03,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-06,2017-03-05,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-05,none,38,Medium,62,-0.070956,0.895948,-0.438455
C000106,467,James,Smith,James Smith,XXXXXXXXX,Consumer,Modesto,CA,EE. UU.,6324 Golden Line,95350,37.66708756,-120.9958801,Europe,Northern Europe,10,31,6992.3,897.26,14,0.4516,2.45,3.23,0.77,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-06-11,2017-09-04,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-04,none,35,Medium,65,0.350071,0.894947,0.276621
C000107,9490,Mary,Glass,Mary Glass,XXXXXXXXX,Corporate,La Mesa,CA,EE. UU.,8804 Cinder Dale Carrefour,91941,32.77082825,-117.0080795,Pacific Asia,Southeast Asia,10,28,6984.24,1254.52,19,0.6786,3.04,4.18,1.14,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-22,2017-08-28,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-28,none,53,Medium,47,-0.446982,0.893947,0.032644
C000108,7417,Mary,Soto,Mary Soto,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,1320 Dewy Hickory Cove,725,18.28016663,-66.37055206,Europe,Western Europe,10,36,6984.18,845.39,20,0.5556,3.06,4.08,1.03,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-02,2017-02-26,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-26,none,44,Medium,56,0.308906,0.892946,-0.327451
C000109,4812,Nathan,Fritz,Nathan Fritz,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9794 Fallen Wagon  Front,725,18.21392441,-66.3706131,Pacific Asia,South America,11,33,6984.05,1547.07,23,0.697,2.3,3.36,1.06,Cleats,Perfect Fitness Perfect Rip Deck,2015-11-01,2017-08-24,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-24,none,54,Medium,46,-0.006617,0.891946,0.452094
C000110,9697,Stephen,Williams,Stephen Williams,XXXXXXXXX,Consumer,Vega Baja,PR,Puerto Rico,4849 Clear Blossom Turnabout,693,18.44484711,-66.38641357,Europe,Western Europe,9,31,6958.19,835.41,16,0.5161,2.71,3.0,0.29,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-12-31,2017-09-23,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-23,none,38,Medium,62,-0.301814,0.890945,-0.3393
C000111,5828,Katherine,Oconnell,Katherine Oconnell,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2127 Middle Goose Mews,725,18.21101761,-66.37052918,Pacific Asia,Caribbean,12,33,6950.13,568.06,24,0.7273,3.58,4.33,0.76,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-24,2017-08-31,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-31,none,55,High,45,0.453689,0.889945,0.046517
C000112,6050,Rebecca,Arnold,Rebecca Arnold,XXXXXXXXX,Consumer,Endicott,NY,EE. UU.,8775 Wishing Pony Byway,13760,42.07463837,-76.1240387,Europe,Western Europe,9,36,6940.1,262.11,19,0.5278,3.39,3.67,0.28,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-28,2017-09-16,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-16,none,38,Medium,62,-0.36752,0.888944,0.273325
