customer_id,source_customer_id,source_dataset,customer_full_name,customer_email,mapping_method,mapping_note
C000177,3259,DataCo SMART Supply Chain,Mary Gallegos,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000178,172,DataCo SMART Supply Chain,Lauren Rush,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000179,6143,DataCo SMART Supply Chain,Deborah Barber,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000180,5778,DataCo SMART Supply Chain,Evelyn Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000181,10111,DataCo SMART Supply Chain,Mary Garcia,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000182,1932,DataCo SMART Supply Chain,Shirley Perez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000183,7857,DataCo SMART Supply Chain,Jean Bentley,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000184,1844,DataCo SMART Supply Chain,Teresa Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000185,6953,DataCo SMART Supply Chain,Benjamin Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000186,10601,DataCo SMART Supply Chain,Patrick Mayo,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000187,1537,DataCo SMART Supply Chain,Linda Murray,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000188,4181,DataCo SMART Supply Chain,Aaron Hudson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000189,7597,DataCo SMART Supply Chain,Catherine Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000190,7717,DataCo SMART Supply Chain,Terry Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000191,10129,DataCo SMART Supply Chain,Mary Kidd,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000192,1136,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000193,11132,DataCo SMART Supply Chain,Jonathan Washington,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000194,5560,DataCo SMART Supply Chain,Mary Rodriguez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000195,11337,DataCo SMART Supply Chain,Mary Howell,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000196,1148,DataCo SMART Supply Chain,Mary Anderson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000197,4394,DataCo SMART Supply Chain,Christopher Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000198,11534,DataCo SMART Supply Chain,Mary Kim,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000199,12406,DataCo SMART Supply Chain,Mary Michael,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000200,11475,DataCo SMART Supply Chain,Mary Garner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000201,5028,DataCo SMART Supply Chain,Joseph Lucero,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000202,2197,DataCo SMART Supply Chain,Joseph Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000203,1107,DataCo SMART Supply Chain,Nicole Miller,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000204,10699,DataCo SMART Supply Chain,Mary Lee,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000205,9760,DataCo SMART Supply Chain,Mary Wolf,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000206,2229,DataCo SMART Supply Chain,Mary Hunt,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000207,1445,DataCo SMART Supply Chain,Linda Ortiz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000208,8861,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000209,7633,DataCo SMART Supply Chain,Emily Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000210,6664,DataCo SMART Supply Chain,Mary Hall,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000211,11985,DataCo SMART Supply Chain,Jennifer Moss,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000212,4659,DataCo SMART Supply Chain,Paul Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000213,4530,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000214,11887,DataCo SMART Supply Chain,Christopher Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000215,5015,DataCo SMART Supply Chain,Mary Gutierrez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000216,7001,DataCo SMART Supply Chain,Mary Weeks,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000217,5875,DataCo SMART Supply Chain,Mary Rodgers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000218,12221,DataCo SMART Supply Chain,Betty Sanchez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000219,7305,DataCo SMART Supply Chain,David Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000220,2220,DataCo SMART Supply Chain,James Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000221,197,DataCo SMART Supply Chain,Ruth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000222,11733,DataCo SMART Supply Chain,Christopher Chan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000223,6587,DataCo SMART Supply Chain,Heather Henson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000224,1417,DataCo SMART Supply Chain,Rachel Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000225,8522,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000226,3556,DataCo SMART Supply Chain,Mary Lane,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000227,11947,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000228,123,DataCo SMART Supply Chain,Mary Mann,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000229,2860,DataCo SMART Supply Chain,George Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000230,5583,DataCo SMART Supply Chain,Mary Skinner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000231,9502,DataCo SMART Supply Chain,Matthew Love,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000232,7852,DataCo SMART Supply Chain,Mary Greene,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000233,221,DataCo SMART Supply Chain,Mary Cox,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000234,6101,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000235,7926,DataCo SMART Supply Chain,Bobby Castillo,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000236,1826,DataCo SMART Supply Chain,Matthew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000237,938,DataCo SMART Supply Chain,Cheryl Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000238,2330,DataCo SMART Supply Chain,Sharon Sellers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000239,7273,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000240,1948,DataCo SMART Supply Chain,Peter Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000241,7211,DataCo SMART Supply Chain,Kathleen Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000242,685,DataCo SMART Supply Chain,Crystal Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000243,9504,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000244,5952,DataCo SMART Supply Chain,Jacob Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000245,1747,DataCo SMART Supply Chain,Mary Booker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000246,2773,DataCo SMART Supply Chain,Linda Hale,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000247,10375,DataCo SMART Supply Chain,Joan James,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000248,5054,DataCo SMART Supply Chain,Paul Thomas,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000249,1426,DataCo SMART Supply Chain,Mary Conner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000250,6660,DataCo SMART Supply Chain,Christine Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000251,11218,DataCo SMART Supply Chain,Louis Novak,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000252,2626,DataCo SMART Supply Chain,Laura Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000253,4460,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000254,11738,DataCo SMART Supply Chain,Samuel Bryan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000255,11156,DataCo SMART Supply Chain,Jessica Valdez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000256,11833,DataCo SMART Supply Chain,Mary Weaver,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000257,7460,DataCo SMART Supply Chain,Ethan Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000258,8016,DataCo SMART Supply Chain,Patricia Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000259,2389,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000260,3303,DataCo SMART Supply Chain,Mary Robinson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000261,6643,DataCo SMART Supply Chain,Nicholas Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000262,11134,DataCo SMART Supply Chain,Robert Lopez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000263,6137,DataCo SMART Supply Chain,Eric Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000264,10610,DataCo SMART Supply Chain,Nancy Bryant,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000265,9928,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000266,7789,DataCo SMART Supply Chain,Mary Sullivan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000267,8156,DataCo SMART Supply Chain,Hannah Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000268,11295,DataCo SMART Supply Chain,Mary Ayala,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000269,2021,DataCo SMART Supply Chain,Theresa Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000270,6474,DataCo SMART Supply Chain,Madison Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000271,6213,DataCo SMART Supply Chain,Michael Richardson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000272,8652,DataCo SMART Supply Chain,Kenneth Newman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000273,2303,DataCo SMART Supply Chain,Brittany Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000274,11931,DataCo SMART Supply Chain,Elizabeth Howell,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000275,5477,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000276,10198,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000277,10108,DataCo SMART Supply Chain,Jose Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000278,4599,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000279,8052,DataCo SMART Supply Chain,Pamela Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000280,4588,DataCo SMART Supply Chain,Melissa Rosario,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000281,1285,DataCo SMART Supply Chain,Ruth Petersen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000282,5491,DataCo SMART Supply Chain,Sharon Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000283,8380,DataCo SMART Supply Chain,Brittany Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000284,3031,DataCo SMART Supply Chain,Carol Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000285,12094,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000286,11112,DataCo SMART Supply Chain,Jessica Cowan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000287,1824,DataCo SMART Supply Chain,Julia Tucker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000288,5519,DataCo SMART Supply Chain,Deborah Archer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000289,6893,DataCo SMART Supply Chain,Deborah Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000290,10672,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000291,5138,DataCo SMART Supply Chain,William Rivera,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000292,10707,DataCo SMART Supply Chain,Mary Hansen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000293,10761,DataCo SMART Supply Chain,David Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000294,1578,DataCo SMART Supply Chain,Lisa Harper,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000295,8511,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000296,7664,DataCo SMART Supply Chain,Brandon Walker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000297,1636,DataCo SMART Supply Chain,Julie Petersen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000298,9107,DataCo SMART Supply Chain,Mark Nunez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
