source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
6229,T6229,C001046,9721,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6225,T6225,C001046,9721,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6223,T6223,C001046,9721,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6222,T6222,C001046,9721,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6727,T6727,C001046,9721,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6725,T6725,C000751,2087,Mary Burton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6715,T6715,C000751,2087,Mary Burton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5287,T5287,C000751,2087,Mary Burton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5284,T5284,C000751,2087,Mary Burton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5281,T5281,C000751,2087,Mary Burton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5273,T5273,C000506,9053,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6744,T6744,C000506,9053,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5761,T5761,C000506,9053,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5753,T5753,C000506,9053,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5751,T5751,C000506,9053,William Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5750,T5750,C001790,4567,Rose Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5749,T5749,C001790,4567,Rose Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5744,T5744,C001790,4567,Rose Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5743,T5743,C001790,4567,Rose Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5742,T5742,C001790,4567,Rose Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5306,T5306,C000947,5296,Evelyn Jefferson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6712,T6712,C000947,5296,Evelyn Jefferson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6697,T6697,C000947,5296,Evelyn Jefferson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5298,T5298,C001542,12195,Brenda Moyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5295,T5295,C001542,12195,Brenda Moyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5294,T5294,C001542,12195,Brenda Moyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6241,T6241,C001542,12195,Brenda Moyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6240,T6240,C001542,12195,Brenda Moyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6237,T6237,C000127,4022,Mary Harding,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5735,T5735,C000127,4022,Mary Harding,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5733,T5733,C000127,4022,Mary Harding,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5728,T5728,C000127,4022,Mary Harding,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5721,T5721,C000310,9740,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6263,T6263,C000310,9740,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5290,T5290,C000310,9740,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6728,T6728,C000310,9740,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5324,T5324,C000310,9740,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5323,T5323,C000498,11513,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6683,T6683,C000498,11513,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6682,T6682,C000498,11513,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5320,T5320,C000972,8542,Jane Rich,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5316,T5316,C000972,8542,Jane Rich,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5312,T5312,C000972,8542,Jane Rich,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6254,T6254,C001576,4838,Mark Frank,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6253,T6253,C001576,4838,Mark Frank,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6249,T6249,C001576,4838,Mark Frank,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5720,T5720,C001576,4838,Mark Frank,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5719,T5719,C001576,4838,Mark Frank,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5717,T5717,C001738,321,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5715,T5715,C001738,321,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5711,T5711,C001738,321,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5308,T5308,C001738,321,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5680,T5680,C001738,321,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5342,T5342,C001290,1346,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5339,T5339,C001290,1346,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5337,T5337,C001290,1346,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6680,T6680,C001290,1346,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6679,T6679,C001290,1346,Mary Gutierrez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6678,T6678,C000675,1373,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6671,T6671,C000675,1373,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5327,T5327,C000675,1373,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5710,T5710,C000264,10610,Nancy Bryant,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5708,T5708,C000264,10610,Nancy Bryant,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6278,T6278,C000264,10610,Nancy Bryant,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6277,T6277,C000264,10610,Nancy Bryant,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6272,T6272,C001853,8207,Charles Jordan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6266,T6266,C001853,8207,Charles Jordan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5702,T5702,C001853,8207,Charles Jordan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5354,T5354,C001853,8207,Charles Jordan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6664,T6664,C000880,2600,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6660,T6660,C000880,2600,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6650,T6650,C000880,2600,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6649,T6649,C000880,2600,Deborah Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5351,T5351,C001437,11189,Mary Hammond,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5350,T5350,C001437,11189,Mary Hammond,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5701,T5701,C001437,11189,Mary Hammond,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5698,T5698,C000626,11554,Hannah Marshall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5693,T5693,C000626,11554,Hannah Marshall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6294,T6294,C000626,11554,Hannah Marshall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6292,T6292,C000626,11554,Hannah Marshall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6288,T6288,C001077,5660,Mary Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6283,T6283,C001077,5660,Mary Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5685,T5685,C001077,5660,Mary Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5684,T5684,C001077,5660,Mary Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5654,T5654,C001460,1961,Mary Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5374,T5374,C001460,1961,Mary Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6641,T6641,C001460,1961,Mary Holt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6640,T6640,C001910,4107,Larry Franklin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6635,T6635,C001910,4107,Larry Franklin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5368,T5368,C001910,4107,Larry Franklin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5367,T5367,C001910,4107,Larry Franklin,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5364,T5364,C000955,4768,Amanda Hays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5360,T5360,C000955,4768,Amanda Hays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5358,T5358,C000955,4768,Amanda Hays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6311,T6311,C001032,9990,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6307,T6307,C001032,9990,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6304,T6304,C001032,9990,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5668,T5668,C000846,2609,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5667,T5667,C000846,2609,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5657,T5657,C000846,2609,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5387,T5387,C001159,10796,Debra Hardy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5385,T5385,C001159,10796,Debra Hardy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6631,T6631,C001159,10796,Debra Hardy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6630,T6630,C001159,10796,Debra Hardy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6629,T6629,C000562,2540,Patricia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6627,T6627,C000562,2540,Patricia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6621,T6621,C000562,2540,Patricia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6619,T6619,C000583,7777,Evelyn Rogers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6618,T6618,C000583,7777,Evelyn Rogers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5383,T5383,C000583,7777,Evelyn Rogers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6327,T6327,C000583,7777,Evelyn Rogers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6325,T6325,C000628,6428,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6322,T6322,C000628,6428,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6319,T6319,C000628,6428,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6314,T6314,C000628,6428,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6313,T6313,C001701,917,Andrew Glenn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6614,T6614,C001701,917,Andrew Glenn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6603,T6603,C001701,917,Andrew Glenn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6602,T6602,C001701,917,Andrew Glenn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5399,T5399,C001701,917,Andrew Glenn,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5395,T5395,C001066,647,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5393,T5393,C001066,647,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5650,T5650,C001066,647,Mary Rios,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5644,T5644,C001096,1997,Amy Callahan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5642,T5642,C001096,1997,Amy Callahan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6344,T6344,C001096,1997,Amy Callahan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6343,T6343,C001096,1997,Amy Callahan,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6340,T6340,C000535,4435,George Cross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6338,T6338,C000535,4435,George Cross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6337,T6337,C000535,4435,George Cross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5639,T5639,C000692,972,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5637,T5637,C000692,972,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5420,T5420,C000692,972,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5418,T5418,C000692,972,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6584,T6584,C001371,4505,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6573,T6573,C001371,4505,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6569,T6569,C001371,4505,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6593,T6593,C001371,4505,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5633,T5633,C001759,4079,Timothy Faulkner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5630,T5630,C001759,4079,Timothy Faulkner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5627,T5627,C001759,4079,Timothy Faulkner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6352,T6352,C001759,4079,Timothy Faulkner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6349,T6349,C001759,4079,Timothy Faulkner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6348,T6348,C001830,342,Jerry Jackson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5416,T5416,C001830,342,Jerry Jackson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5415,T5415,C001830,342,Jerry Jackson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5409,T5409,C001830,342,Jerry Jackson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5405,T5405,C000811,9325,Mary Navarro,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5586,T5586,C000811,9325,Mary Navarro,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5585,T5585,C000811,9325,Mary Navarro,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5436,T5436,C000811,9325,Mary Navarro,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6568,T6568,C000811,9325,Mary Navarro,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
