outcome_id,review_id,customer_id,source_customer_id,customer_full_name,outcome_date,outcome_status,outcome_type,follow_up_required
OUT000315,R9315,C000238,2330,Sharon Sellers,2026-05-07,Completed,Service recovery plan,False
OUT000316,R9316,C000239,7273,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT000317,R9317,C000239,7273,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000318,R9318,C000239,7273,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT000319,R9319,C000240,1948,Peter Smith,2026-05-08,Completed,Service recovery plan,False
OUT000320,R9320,C000241,7211,Kathleen Smith,2026-05-08,Completed,Service recovery plan,False
OUT000321,R9321,C000242,685,Crystal Smith,2026-05-07,In Progress,Executive escalation,True
OUT000322,R9322,C000242,685,Crystal Smith,2026-05-08,In Progress,Executive escalation,True
OUT000323,R9323,C000242,685,Crystal Smith,2026-05-09,In Progress,Executive escalation,True
OUT000324,R9324,C000243,9504,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT000325,R9325,C000244,5952,Jacob Smith,2026-05-07,Completed,Service recovery plan,False
OUT000326,R9326,C000245,1747,Mary Booker,2026-05-07,In Progress,Executive escalation,True
OUT000327,R9327,C000245,1747,Mary Booker,2026-05-08,In Progress,Executive escalation,True
OUT000328,R9328,C000245,1747,Mary Booker,2026-05-09,In Progress,Executive escalation,True
OUT000329,R9329,C000246,2773,Linda Hale,2026-05-08,Completed,Service recovery plan,False
OUT000330,R9330,C000247,10375,Joan James,2026-05-08,Completed,Service recovery plan,False
OUT000331,R9331,C000249,1426,Mary Conner,2026-05-07,Completed,Service recovery plan,False
OUT000332,R9332,C000250,6660,Christine Smith,2026-05-08,Completed,Service recovery plan,False
OUT000333,R9333,C000251,11218,Louis Novak,2026-05-07,Completed,Service recovery plan,False
OUT000334,R9334,C000253,4460,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000335,R9335,C000253,4460,Mary Smith,,Pending,Executive escalation,True
OUT000336,R9336,C000253,4460,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT000337,R9337,C000254,11738,Samuel Bryan,,Pending,Service recovery plan,True
OUT000338,R9338,C000255,11156,Jessica Valdez,2026-05-07,Completed,Service recovery plan,False
OUT000339,R9339,C000256,11833,Mary Weaver,,Pending,Service recovery plan,True
OUT000340,R9340,C000258,8016,Patricia Smith,2026-05-07,In Progress,Executive escalation,True
OUT000341,R9341,C000258,8016,Patricia Smith,,Pending,Executive escalation,True
OUT000342,R9342,C000258,8016,Patricia Smith,2026-05-09,In Progress,Executive escalation,True
OUT000343,R9343,C000259,2389,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT000344,R9344,C000260,3303,Mary Robinson,2026-05-08,In Progress,Executive escalation,True
OUT000345,R9345,C000260,3303,Mary Robinson,2026-05-08,In Progress,Executive escalation,True
OUT000346,R9346,C000260,3303,Mary Robinson,2026-05-09,In Progress,Executive escalation,True
OUT000347,R9347,C000261,6643,Nicholas Smith,2026-05-08,In Progress,Executive escalation,True
OUT000348,R9348,C000261,6643,Nicholas Smith,2026-05-08,In Progress,Executive escalation,True
OUT000349,R9349,C000261,6643,Nicholas Smith,2026-05-09,In Progress,Executive escalation,True
OUT000350,R9350,C000263,6137,Eric Smith,,Pending,Executive escalation,True
OUT000351,R9351,C000263,6137,Eric Smith,2026-05-08,In Progress,Executive escalation,True
OUT000352,R9352,C000263,6137,Eric Smith,,Pending,Executive escalation,True
OUT000353,R9353,C000264,10610,Nancy Bryant,2026-05-07,Completed,Service recovery plan,False
OUT000354,R9354,C000265,9928,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000355,R9355,C000265,9928,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000356,R9356,C000265,9928,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT000357,R9357,C000266,7789,Mary Sullivan,2026-05-08,Completed,Service recovery plan,False
OUT000358,R9358,C000270,6474,Madison Smith,2026-05-07,In Progress,Executive escalation,True
OUT000359,R9359,C000270,6474,Madison Smith,2026-05-08,In Progress,Executive escalation,True
OUT000360,R9360,C000270,6474,Madison Smith,2026-05-09,In Progress,Executive escalation,True
OUT000361,R9361,C000271,6213,Michael Richardson,2026-05-08,Completed,Service recovery plan,False
OUT000362,R9362,C000272,8652,Kenneth Newman,,Pending,Service recovery plan,True
OUT000363,R9363,C000273,2303,Brittany Smith,,Pending,Service recovery plan,True
OUT000364,R9364,C000274,11931,Elizabeth Howell,,Pending,Service recovery plan,True
OUT000365,R9365,C000275,5477,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000366,R9366,C000275,5477,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000367,R9367,C000275,5477,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT000368,R9368,C000278,4599,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT000369,R9369,C000278,4599,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000370,R9370,C000278,4599,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT000371,R9371,C000279,8052,Pamela Smith,2026-05-07,In Progress,Executive escalation,True
OUT000372,R9372,C000279,8052,Pamela Smith,2026-05-08,In Progress,Executive escalation,True
OUT000373,R9373,C000279,8052,Pamela Smith,2026-05-09,In Progress,Executive escalation,True
OUT000374,R9374,C000280,4588,Melissa Rosario,2026-05-07,Completed,Service recovery plan,False
OUT000375,R9375,C000281,1285,Ruth Petersen,,Pending,Service recovery plan,True
OUT000376,R9376,C000282,5491,Sharon Smith,,Pending,Executive escalation,True
OUT000377,R9377,C000282,5491,Sharon Smith,2026-05-08,In Progress,Executive escalation,True
OUT000378,R9378,C000282,5491,Sharon Smith,2026-05-09,In Progress,Executive escalation,True
OUT000379,R9379,C000283,8380,Brittany Smith,2026-05-08,In Progress,Executive escalation,True
OUT000380,R9380,C000283,8380,Brittany Smith,2026-05-08,In Progress,Executive escalation,True
OUT000381,R9381,C000283,8380,Brittany Smith,2026-05-09,In Progress,Executive escalation,True
OUT000382,R9382,C000284,3031,Carol Smith,2026-05-08,In Progress,Executive escalation,True
OUT000383,R9383,C000284,3031,Carol Smith,2026-05-08,In Progress,Executive escalation,True
OUT000384,R9384,C000284,3031,Carol Smith,2026-05-09,In Progress,Executive escalation,True
OUT000385,R9385,C000285,12094,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT000386,R9386,C000286,11112,Jessica Cowan,2026-05-07,Completed,Service recovery plan,False
OUT000387,R9387,C000287,1824,Julia Tucker,2026-05-07,Completed,Service recovery plan,False
OUT000388,R9388,C000288,5519,Deborah Archer,2026-05-07,Completed,Service recovery plan,False
OUT000389,R9389,C000289,6893,Deborah Smith,,Pending,Service recovery plan,True
OUT000390,R9390,C000291,5138,William Rivera,2026-05-07,Completed,Service recovery plan,False
OUT000391,R9391,C000292,10707,Mary Hansen,2026-05-07,In Progress,Executive escalation,True
OUT000392,R9392,C000292,10707,Mary Hansen,,Pending,Executive escalation,True
OUT000393,R9393,C000292,10707,Mary Hansen,2026-05-09,In Progress,Executive escalation,True
OUT000394,R9394,C000293,10761,David Smith,2026-05-08,In Progress,Executive escalation,True
OUT000395,R9395,C000293,10761,David Smith,,Pending,Executive escalation,True
OUT000396,R9396,C000293,10761,David Smith,2026-05-09,In Progress,Executive escalation,True
OUT000397,R9397,C000294,1578,Lisa Harper,2026-05-07,In Progress,Executive escalation,True
OUT000398,R9398,C000294,1578,Lisa Harper,2026-05-08,In Progress,Executive escalation,True
OUT000399,R9399,C000294,1578,Lisa Harper,2026-05-09,In Progress,Executive escalation,True
OUT000400,R9400,C000295,8511,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT000401,R9401,C000296,7664,Brandon Walker,2026-05-07,Completed,Service recovery plan,False
OUT000402,R9402,C000297,1636,Julie Petersen,2026-05-07,In Progress,Executive escalation,True
OUT000403,R9403,C000297,1636,Julie Petersen,2026-05-08,In Progress,Executive escalation,True
OUT000404,R9404,C000297,1636,Julie Petersen,,Pending,Executive escalation,True
OUT000405,R9405,C000298,9107,Mark Nunez,2026-05-08,Completed,Service recovery plan,False
OUT000406,R9406,C000299,7060,Virginia Carroll,2026-05-08,Completed,Service recovery plan,False
OUT000407,R9407,C000300,9597,Lori Perez,2026-05-08,In Progress,Executive escalation,True
OUT000408,R9408,C000300,9597,Lori Perez,2026-05-08,In Progress,Executive escalation,True
OUT000409,R9409,C000300,9597,Lori Perez,,Pending,Executive escalation,True
OUT000410,R9410,C000301,7435,Susan Smith,2026-05-08,In Progress,Executive escalation,True
OUT000411,R9411,C000301,7435,Susan Smith,2026-05-08,In Progress,Executive escalation,True
OUT000412,R9412,C000301,7435,Susan Smith,2026-05-09,In Progress,Executive escalation,True
OUT000413,R9413,C000303,8078,Janet Thomas,,Pending,Executive escalation,True
OUT000414,R9414,C000303,8078,Janet Thomas,2026-05-08,In Progress,Executive escalation,True
OUT000415,R9415,C000303,8078,Janet Thomas,,Pending,Executive escalation,True
OUT000416,R9416,C000304,5321,Robert Rowe,2026-05-07,Completed,Service recovery plan,False
OUT000417,R9417,C000306,6130,Donald Rodriguez,,Pending,Service recovery plan,True
OUT000418,R9418,C000307,3781,Richard Lara,2026-05-07,Completed,Service recovery plan,False
OUT000419,R9419,C000308,8664,Mary Smith,,Pending,Service recovery plan,True
OUT000420,R9420,C000310,9740,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT000421,R9421,C000312,8071,Gary Baker,2026-05-08,Completed,Service recovery plan,False
OUT000422,R9422,C000313,4454,Robert Smith,,Pending,Service recovery plan,True
OUT000423,R9423,C000315,1979,Kimberly Kramer,,Pending,Service recovery plan,True
OUT000424,R9424,C000316,9833,Jacob Smith,,Pending,Service recovery plan,True
OUT000425,R9425,C000317,4290,Lori Davis,2026-05-08,Completed,Service recovery plan,False
OUT000426,R9426,C000318,11884,Evelyn Contreras,2026-05-08,Completed,Service recovery plan,False
OUT000427,R9427,C000319,3983,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT000428,R9428,C000321,1664,Mary Arnold,2026-05-07,Completed,Service recovery plan,False
OUT000429,R9429,C000322,5752,Barbara Smith,,Pending,Service recovery plan,True
OUT000430,R9430,C000323,4980,Mary Wilson,2026-05-07,In Progress,Executive escalation,True
OUT000431,R9431,C000323,4980,Mary Wilson,2026-05-08,In Progress,Executive escalation,True
OUT000432,R9432,C000323,4980,Mary Wilson,2026-05-09,In Progress,Executive escalation,True
OUT000433,R9433,C000324,3800,Shawn Smith,2026-05-08,Completed,Service recovery plan,False
OUT000434,R9434,C000325,291,John Smith,2026-05-08,In Progress,Executive escalation,True
OUT000435,R9435,C000325,291,John Smith,,Pending,Executive escalation,True
OUT000436,R9436,C000325,291,John Smith,2026-05-09,In Progress,Executive escalation,True
OUT000437,R9437,C000326,10185,Austin Buck,,Pending,Service recovery plan,True
OUT000438,R9438,C000327,7190,Mary Mckinney,2026-05-07,In Progress,Executive escalation,True
OUT000439,R9439,C000327,7190,Mary Mckinney,2026-05-08,In Progress,Executive escalation,True
OUT000440,R9440,C000327,7190,Mary Mckinney,2026-05-09,In Progress,Executive escalation,True
OUT000441,R9441,C000328,4697,Kathryn Singh,2026-05-08,In Progress,Executive escalation,True
OUT000442,R9442,C000328,4697,Kathryn Singh,,Pending,Executive escalation,True
OUT000443,R9443,C000328,4697,Kathryn Singh,2026-05-09,In Progress,Executive escalation,True
OUT000444,R9444,C000329,3735,Mary Lewis,,Pending,Service recovery plan,True
OUT000445,R9445,C000330,2462,Lawrence Kent,2026-05-08,In Progress,Executive escalation,True
OUT000446,R9446,C000330,2462,Lawrence Kent,2026-05-08,In Progress,Executive escalation,True
OUT000447,R9447,C000330,2462,Lawrence Kent,2026-05-09,In Progress,Executive escalation,True
OUT000448,R9448,C000331,8524,Ruth Farrell,2026-05-07,Completed,Service recovery plan,False
OUT000449,R9449,C000332,697,Harold Pratt,,Pending,Service recovery plan,True
OUT000450,R9450,C000334,8847,Ruth Brown,2026-05-07,Completed,Service recovery plan,False
OUT000451,R9451,C000335,12205,Roy Smith,,Pending,Service recovery plan,True
OUT000452,R9452,C000336,2537,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000453,R9453,C000336,2537,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT000454,R9454,C000336,2537,Mary Smith,,Pending,Executive escalation,True
OUT000455,R9455,C000337,11901,Mary Smith,,Pending,Service recovery plan,True
OUT000456,R9456,C000338,1014,Mary Maxwell,,Pending,Service recovery plan,True
OUT000457,R9457,C000339,8192,Kathryn Marshall,2026-05-08,In Progress,Executive escalation,True
OUT000458,R9458,C000339,8192,Kathryn Marshall,2026-05-08,In Progress,Executive escalation,True
OUT000459,R9459,C000339,8192,Kathryn Marshall,2026-05-09,In Progress,Executive escalation,True
OUT000460,R9460,C000340,1972,Marilyn Smith,2026-05-07,Completed,Service recovery plan,False
OUT000461,R9461,C000341,11422,Mary Jones,2026-05-07,In Progress,Executive escalation,True
OUT000462,R9462,C000341,11422,Mary Jones,,Pending,Executive escalation,True
OUT000463,R9463,C000341,11422,Mary Jones,2026-05-09,In Progress,Executive escalation,True
OUT000464,R9464,C000342,4936,Kyle Smith,2026-05-07,Completed,Service recovery plan,False
OUT000465,R9465,C000343,2842,Charles Johnson,2026-05-08,In Progress,Executive escalation,True
OUT000466,R9466,C000343,2842,Charles Johnson,2026-05-08,In Progress,Executive escalation,True
OUT000467,R9467,C000343,2842,Charles Johnson,2026-05-09,In Progress,Executive escalation,True
OUT000468,R9468,C000346,12235,Jane Smith,2026-05-07,In Progress,Executive escalation,True
OUT000469,R9469,C000346,12235,Jane Smith,,Pending,Executive escalation,True
OUT000470,R9470,C000346,12235,Jane Smith,2026-05-09,In Progress,Executive escalation,True
OUT000471,R9471,C000347,9213,Jennifer Williamson,2026-05-08,Completed,Service recovery plan,False
OUT000472,R9472,C000348,1782,Robert Smith,2026-05-07,In Progress,Executive escalation,True
OUT000473,R9473,C000348,1782,Robert Smith,,Pending,Executive escalation,True
OUT000474,R9474,C000348,1782,Robert Smith,,Pending,Executive escalation,True
OUT000475,R9475,C000350,1054,Barbara Cooley,2026-05-07,Completed,Service recovery plan,False
OUT000476,R9476,C000352,10447,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT000477,R9477,C000353,2180,Shirley Smith,2026-05-08,Completed,Service recovery plan,False
OUT000478,R9478,C000354,10013,Jessica Smith,2026-05-07,In Progress,Executive escalation,True
OUT000479,R9479,C000354,10013,Jessica Smith,2026-05-08,In Progress,Executive escalation,True
OUT000480,R9480,C000354,10013,Jessica Smith,2026-05-09,In Progress,Executive escalation,True
OUT000481,R9481,C000356,12329,Scott Norman,2026-05-08,Completed,Service recovery plan,False
OUT000482,R9482,C000357,3099,Brittany Copeland,2026-05-07,Completed,Service recovery plan,False
OUT000483,R9483,C000359,7432,Betty Smith,2026-05-08,In Progress,Executive escalation,True
OUT000484,R9484,C000359,7432,Betty Smith,2026-05-08,In Progress,Executive escalation,True
OUT000485,R9485,C000359,7432,Betty Smith,,Pending,Executive escalation,True
OUT000486,R9486,C000361,1149,Cynthia Harper,2026-05-07,In Progress,Executive escalation,True
OUT000487,R9487,C000361,1149,Cynthia Harper,2026-05-08,In Progress,Executive escalation,True
OUT000488,R9488,C000361,1149,Cynthia Harper,2026-05-09,In Progress,Executive escalation,True
OUT000489,R9489,C000362,1937,Mary Werner,2026-05-07,Completed,Service recovery plan,False
OUT000490,R9490,C000363,3635,Catherine Flowers,2026-05-08,Completed,Service recovery plan,False
OUT000491,R9491,C000364,10982,Joan Harris,2026-05-08,Completed,Service recovery plan,False
OUT000492,R9492,C000365,3529,Victoria Weaver,2026-05-08,Completed,Service recovery plan,False
OUT000493,R9493,C000368,3257,Julia Mcconnell,2026-05-07,Completed,Service recovery plan,False
OUT000494,R9494,C000369,9153,Sharon Jenkins,2026-05-08,In Progress,Executive escalation,True
OUT000495,R9495,C000369,9153,Sharon Jenkins,2026-05-08,In Progress,Executive escalation,True
OUT000496,R9496,C000369,9153,Sharon Jenkins,2026-05-09,In Progress,Executive escalation,True
OUT000497,R9497,C000370,542,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT000498,R9498,C000371,3337,Jeffrey Smith,2026-05-08,Completed,Service recovery plan,False
OUT000499,R9499,C000373,2205,Wayne Rodriguez,2026-05-08,In Progress,Executive escalation,True
OUT000500,R9500,C000373,2205,Wayne Rodriguez,2026-05-08,In Progress,Executive escalation,True
OUT000501,R9501,C000373,2205,Wayne Rodriguez,2026-05-09,In Progress,Executive escalation,True
OUT000502,R9502,C000374,12106,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT000503,R9503,C000375,634,Jack Edwards,2026-05-08,In Progress,Executive escalation,True
OUT000504,R9504,C000375,634,Jack Edwards,2026-05-08,In Progress,Executive escalation,True
OUT000505,R9505,C000375,634,Jack Edwards,2026-05-09,In Progress,Executive escalation,True
OUT000506,R9506,C000377,3498,Elizabeth Ramos,2026-05-08,Completed,Service recovery plan,False
OUT000507,R9507,C000379,3603,Susan Smith,2026-05-08,In Progress,Executive escalation,True
OUT000508,R9508,C000379,3603,Susan Smith,2026-05-08,In Progress,Executive escalation,True
OUT000509,R9509,C000379,3603,Susan Smith,2026-05-09,In Progress,Executive escalation,True
OUT000510,R9510,C000383,5395,Mary Bell,,Pending,Executive escalation,True
