note_id,customer_id,source_customer_id,customer_full_name,scenario,topic,note_date,author,note_type,note_text,synthetic_flag,source_signal_ids
N7132,C000023,1443,Denise Cohen,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Denise Cohen resolves the current executive_escalation thread.,true,T5624
N7133,C000023,1443,Denise Cohen,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Denise Cohen: protect revenue, close open issues, and document human review.",true,T5624
N7134,C000024,6316,Kyle Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Kyle Smith has a late_delivery_frustration pattern tied to Cleats.,true,T6268
N7135,C000024,6316,Kyle Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Kyle Smith; topic is late_delivery_recovery.,true,T6268
N7136,C000024,6316,Kyle Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Kyle Smith needs follow-up based on risk band Medium and support history.,true,T6268
N7137,C000024,6316,Kyle Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Kyle Smith shows late-rate 0.4615 with category concentration in Cleats.,true,T6268
N7138,C000024,6316,Kyle Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Kyle Smith; retain evidence links before outreach.,true,T6268
N7139,C000025,12431,Mary Rios,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Rios has a late_delivery_frustration pattern tied to Women's Apparel.,true,T5391
N7140,C000025,12431,Mary Rios,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Rios; topic is late_delivery_recovery.,true,T5391
N7141,C000025,12431,Mary Rios,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Rios needs follow-up based on risk band High and support history.,true,T5391
N7142,C000025,12431,Mary Rios,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Rios shows late-rate 0.7222 with category concentration in Women's Apparel.,true,T5391
N7143,C000025,12431,Mary Rios,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Rios; retain evidence links before outreach.,true,T5391
N7144,C000026,5897,Mary Griffin,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Griffin has a healthy_repeat_buyer pattern tied to Men's Footwear.,true,T6409
N7145,C000026,5897,Mary Griffin,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Griffin; topic is relationship_check_in.,true,T6409
N7146,C000027,2774,Sandra Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Sandra Smith has a healthy_repeat_buyer pattern tied to Fishing.,true,T6574
N7147,C000027,2774,Sandra Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Sandra Smith; topic is relationship_check_in.,true,T6574
N7148,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a escalation_retention_case pattern tied to Men's Footwear.,true,T5796
N7149,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is executive_escalation.,true,T5796
N7150,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band Medium and support history.,true,T5796
N7151,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.6053 with category concentration in Men's Footwear.,true,T5796
N7152,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T5796
N7153,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5796
N7154,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Smith resolves the current executive_escalation thread.,true,T5796
N7155,C000028,1011,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Smith: protect revenue, close open issues, and document human review.",true,T5796
N7156,C000029,6950,Nicholas Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Nicholas Smith has a healthy_repeat_buyer pattern tied to Water Sports.,true,T6487
N7157,C000029,6950,Nicholas Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Nicholas Smith; topic is relationship_check_in.,true,T6487
N7158,C000030,5216,Mary Pitts,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Pitts has a healthy_repeat_buyer pattern tied to Indoor/Outdoor Games.,true,T6820
N7159,C000030,5216,Mary Pitts,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Pitts; topic is relationship_check_in.,true,T6820
N7160,C000031,9300,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a healthy_repeat_buyer pattern tied to Fishing.,true,T6488
N7161,C000031,9300,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is relationship_check_in.,true,T6488
N7162,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Deborah Humphrey has a escalation_retention_case pattern tied to Cleats.,true,T5750
N7163,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Deborah Humphrey; topic is executive_escalation.,true,T5750
N7164,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Deborah Humphrey needs follow-up based on risk band Medium and support history.,true,T5750
N7165,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Deborah Humphrey shows late-rate 0.6222 with category concentration in Cleats.,true,T5750
N7166,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Deborah Humphrey; retain evidence links before outreach.,true,T5750
N7167,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5750
N7168,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Deborah Humphrey resolves the current executive_escalation thread.,true,T5750
N7169,C000032,10591,Deborah Humphrey,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Deborah Humphrey: protect revenue, close open issues, and document human review.",true,T5750
N7170,C000033,9727,Mary Cruz,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Cruz has a healthy_repeat_buyer pattern tied to Cleats.,true,T6957
N7171,C000033,9727,Mary Cruz,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Cruz; topic is relationship_check_in.,true,T6957
N7172,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Figueroa has a escalation_retention_case pattern tied to Camping & Hiking.,true,T5502
N7173,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Figueroa; topic is executive_escalation.,true,T5502
N7174,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Figueroa needs follow-up based on risk band Medium and support history.,true,T5502
N7175,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Figueroa shows late-rate 0.6786 with category concentration in Camping & Hiking.,true,T5502
N7176,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Figueroa; retain evidence links before outreach.,true,T5502
N7177,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5502
N7178,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Figueroa resolves the current executive_escalation thread.,true,T5502
N7179,C000034,9557,Mary Figueroa,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Figueroa: protect revenue, close open issues, and document human review.",true,T5502
N7180,C000035,6375,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a late_delivery_frustration pattern tied to Cleats.,true,T5205
N7181,C000035,6375,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is late_delivery_recovery.,true,T5205
N7182,C000035,6375,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band High and support history.,true,T5205
N7183,C000035,6375,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.8056 with category concentration in Cleats.,true,T5205
N7184,C000035,6375,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T5205
N7185,C000036,4781,Janet Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Janet Smith has a late_delivery_frustration pattern tied to Camping & Hiking.,true,T5238
N7186,C000036,4781,Janet Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Janet Smith; topic is late_delivery_recovery.,true,T5238
N7187,C000036,4781,Janet Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Janet Smith needs follow-up based on risk band High and support history.,true,T5238
N7188,C000036,4781,Janet Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Janet Smith shows late-rate 0.7742 with category concentration in Camping & Hiking.,true,T5238
N7189,C000036,4781,Janet Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Janet Smith; retain evidence links before outreach.,true,T5238
N7190,C000037,2723,Mary Brady,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Brady has a escalation_retention_case pattern tied to Men's Footwear.,true,T5001
N7191,C000037,2723,Mary Brady,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Brady; topic is executive_escalation.,true,T5001
N7192,C000037,2723,Mary Brady,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Brady needs follow-up based on risk band Critical and support history.,true,T5001
N7193,C000037,2723,Mary Brady,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Brady shows late-rate 1.0000 with category concentration in Men's Footwear.,true,T5001
