engagement_id,customer_id,source_customer_id,customer_full_name,event_date,event_type,campaign,channel,engagement_score
ENG000290,C000077,2041,Paul Garcia,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000291,C000078,468,Mary Stone,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000292,C000078,468,Mary Stone,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000293,C000078,468,Mary Stone,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000294,C000078,468,Mary Stone,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000295,C000079,5293,Michelle Callahan,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000296,C000079,5293,Michelle Callahan,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000297,C000079,5293,Michelle Callahan,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000298,C000079,5293,Michelle Callahan,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000299,C000080,7445,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000300,C000080,7445,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000301,C000080,7445,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000302,C000080,7445,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000303,C000081,10291,Ann Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000304,C000081,10291,Ann Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000305,C000081,10291,Ann Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000306,C000081,10291,Ann Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000307,C000082,10263,Katherine Bailey,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000308,C000082,10263,Katherine Bailey,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000309,C000082,10263,Katherine Bailey,2026-05-08,promo_response,Reactivation,Email,18
ENG000310,C000083,9358,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000311,C000083,9358,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000312,C000083,9358,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000313,C000083,9358,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000314,C000084,6615,Mary Meadows,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000315,C000084,6615,Mary Meadows,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000316,C000084,6615,Mary Meadows,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000317,C000084,6615,Mary Meadows,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000318,C000085,6341,Daniel Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000319,C000085,6341,Daniel Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000320,C000085,6341,Daniel Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG000321,C000086,3938,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000322,C000086,3938,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000323,C000086,3938,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000324,C000086,3938,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000325,C000087,3957,Thomas Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000326,C000087,3957,Thomas Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000327,C000087,3957,Thomas Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000328,C000087,3957,Thomas Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000329,C000088,3420,Kenneth Price,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000330,C000088,3420,Kenneth Price,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000331,C000088,3420,Kenneth Price,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000332,C000088,3420,Kenneth Price,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000333,C000089,4116,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000334,C000089,4116,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000335,C000089,4116,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000336,C000089,4116,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000337,C000090,9580,Mary Robbins,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000338,C000090,9580,Mary Robbins,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000339,C000090,9580,Mary Robbins,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000340,C000090,9580,Mary Robbins,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000341,C000091,5803,Rebecca Stewart,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000342,C000091,5803,Rebecca Stewart,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000343,C000091,5803,Rebecca Stewart,2026-05-08,promo_response,Reactivation,Email,18
ENG000344,C000092,7962,Justin Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000345,C000092,7962,Justin Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000346,C000092,7962,Justin Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000347,C000092,7962,Justin Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000348,C000093,1540,Mary Mckee,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000349,C000093,1540,Mary Mckee,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000350,C000093,1540,Mary Mckee,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000351,C000093,1540,Mary Mckee,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000352,C000094,687,Ronald Harrison,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000353,C000094,687,Ronald Harrison,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000354,C000094,687,Ronald Harrison,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000355,C000094,687,Ronald Harrison,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000356,C000095,5582,Gloria Larson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000357,C000095,5582,Gloria Larson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000358,C000095,5582,Gloria Larson,2026-05-08,promo_response,Reactivation,Email,18
ENG000359,C000096,1780,Larry Sharp,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000360,C000096,1780,Larry Sharp,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000361,C000096,1780,Larry Sharp,2026-05-08,promo_response,Reactivation,Email,18
ENG000362,C000097,11645,Mary Ward,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000363,C000097,11645,Mary Ward,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000364,C000097,11645,Mary Ward,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000365,C000097,11645,Mary Ward,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000366,C000098,7670,Anna Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000367,C000098,7670,Anna Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000368,C000098,7670,Anna Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000369,C000098,7670,Anna Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000370,C000099,2851,Mary Huffman,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000371,C000099,2851,Mary Huffman,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000372,C000099,2851,Mary Huffman,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000373,C000099,2851,Mary Huffman,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000374,C000100,11378,Mary Foster,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000375,C000100,11378,Mary Foster,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000376,C000100,11378,Mary Foster,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000377,C000100,11378,Mary Foster,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000378,C000101,12226,Nicholas Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000379,C000101,12226,Nicholas Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000380,C000101,12226,Nicholas Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000381,C000101,12226,Nicholas Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000382,C000102,11344,Mary Sparks,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000383,C000102,11344,Mary Sparks,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000384,C000102,11344,Mary Sparks,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000385,C000102,11344,Mary Sparks,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000386,C000103,9337,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000387,C000103,9337,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000388,C000103,9337,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000389,C000103,9337,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000390,C000104,11654,Michelle Acosta,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000391,C000104,11654,Michelle Acosta,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000392,C000104,11654,Michelle Acosta,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000393,C000104,11654,Michelle Acosta,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000394,C000105,6285,Mary Garcia,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000395,C000105,6285,Mary Garcia,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000396,C000105,6285,Mary Garcia,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000397,C000105,6285,Mary Garcia,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000398,C000106,467,James Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000399,C000106,467,James Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000400,C000106,467,James Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000401,C000106,467,James Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000402,C000107,9490,Mary Glass,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000403,C000107,9490,Mary Glass,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000404,C000107,9490,Mary Glass,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000405,C000107,9490,Mary Glass,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000406,C000108,7417,Mary Soto,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000407,C000108,7417,Mary Soto,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000408,C000108,7417,Mary Soto,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000409,C000108,7417,Mary Soto,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000410,C000109,4812,Nathan Fritz,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000411,C000109,4812,Nathan Fritz,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000412,C000109,4812,Nathan Fritz,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000413,C000109,4812,Nathan Fritz,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000414,C000110,9697,Stephen Williams,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000415,C000110,9697,Stephen Williams,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000416,C000110,9697,Stephen Williams,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000417,C000110,9697,Stephen Williams,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000418,C000111,5828,Katherine Oconnell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000419,C000111,5828,Katherine Oconnell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000420,C000111,5828,Katherine Oconnell,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000421,C000111,5828,Katherine Oconnell,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000422,C000112,6050,Rebecca Arnold,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000423,C000112,6050,Rebecca Arnold,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000424,C000112,6050,Rebecca Arnold,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000425,C000112,6050,Rebecca Arnold,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000426,C000113,7954,Danielle Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000427,C000113,7954,Danielle Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000428,C000113,7954,Danielle Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000429,C000113,7954,Danielle Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000430,C000114,3979,Mary Wagner,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000431,C000114,3979,Mary Wagner,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000432,C000114,3979,Mary Wagner,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000433,C000114,3979,Mary Wagner,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000434,C000115,11656,Mary Wyatt,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000435,C000115,11656,Mary Wyatt,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000436,C000115,11656,Mary Wyatt,2026-05-08,promo_response,Reactivation,Email,18
ENG000437,C000116,2813,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000438,C000116,2813,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000439,C000116,2813,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000440,C000116,2813,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000441,C000117,6696,Mary Spencer,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000442,C000117,6696,Mary Spencer,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000443,C000117,6696,Mary Spencer,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000444,C000117,6696,Mary Spencer,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000445,C000118,12180,Mary Allen,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000446,C000118,12180,Mary Allen,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000447,C000118,12180,Mary Allen,2026-05-08,promo_response,Reactivation,Email,18
ENG000448,C000119,8015,Mary Blackburn,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000449,C000119,8015,Mary Blackburn,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000450,C000119,8015,Mary Blackburn,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000451,C000119,8015,Mary Blackburn,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000452,C000120,3369,Joseph Clark,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000453,C000120,3369,Joseph Clark,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000454,C000120,3369,Joseph Clark,2026-05-08,promo_response,Reactivation,Email,18
ENG000455,C000121,3554,Michael Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000456,C000121,3554,Michael Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000457,C000121,3554,Michael Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000458,C000121,3554,Michael Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000459,C000122,8314,Angela Walsh,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000460,C000122,8314,Angela Walsh,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000461,C000122,8314,Angela Walsh,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000462,C000122,8314,Angela Walsh,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000463,C000123,154,Emily May,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000464,C000123,154,Emily May,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000465,C000123,154,Emily May,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000466,C000123,154,Emily May,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000467,C000124,10549,Mary Atkinson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000468,C000124,10549,Mary Atkinson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000469,C000124,10549,Mary Atkinson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000470,C000124,10549,Mary Atkinson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000471,C000125,3879,Melissa Davis,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000472,C000125,3879,Melissa Davis,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000473,C000125,3879,Melissa Davis,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000474,C000125,3879,Melissa Davis,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000475,C000126,8018,Ruth Shepherd,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000476,C000126,8018,Ruth Shepherd,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000477,C000126,8018,Ruth Shepherd,2026-05-08,promo_response,Reactivation,Email,18
ENG000478,C000127,4022,Mary Harding,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000479,C000127,4022,Mary Harding,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000480,C000127,4022,Mary Harding,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000481,C000127,4022,Mary Harding,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000482,C000128,9743,David Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000483,C000128,9743,David Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000484,C000128,9743,David Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000485,C000128,9743,David Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000486,C000129,3199,Ashley Hernandez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000487,C000129,3199,Ashley Hernandez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000488,C000129,3199,Ashley Hernandez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000489,C000129,3199,Ashley Hernandez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000490,C000130,12039,Mary Wilson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000491,C000130,12039,Mary Wilson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000492,C000130,12039,Mary Wilson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000493,C000130,12039,Mary Wilson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000494,C000131,2074,Mary Gross,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000495,C000131,2074,Mary Gross,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000496,C000131,2074,Mary Gross,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000497,C000131,2074,Mary Gross,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000498,C000132,11426,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000499,C000132,11426,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000500,C000132,11426,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG000501,C000132,11426,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG000502,C000133,11983,Mary Bell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG000503,C000133,11983,Mary Bell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG000504,C000133,11983,Mary Bell,2026-05-08,account_page_view,Service Recovery,Portal,22
